Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:9	unjs		rc://*/ta/man/translate/figs-abstractnouns	אֶת־עֶרְוָתָֽ⁠הּ	1	If your language does not use an abstract noun for the idea of **nakedness**, you could express the same idea in another way. Alternate translation: [her exposed body]
2:9	etjm		rc://*/ta/man/translate/figs-metaphor	וְ⁠הִצַּלְתִּי֙ צַמְרִ֣⁠י וּ⁠פִשְׁתִּ֔⁠י לְ⁠כַסּ֖וֹת אֶת־עֶרְוָתָֽ⁠הּ	1	The speaker is speaking as if reclaiming the resources Yahweh provided to Israel were **snatching away** his **wool** and **linen** that covered **her nakedness**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [and I will take back the wool and linen I provided to clothe her]
2:10	yuqk		rc://*/ta/man/translate/figs-metaphor	אֲגַלֶּ֥ה אֶת־נַבְלֻתָ֖⁠הּ	1	Yahweh is speaking as if publicly exposing Israel’s unfaithfulness were **uncovering her lewdness**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I will publicly expose her shameful acts]
2:10	c8tt		rc://*/ta/man/translate/figs-abstractnouns	אֶת־נַבְלֻתָ֖⁠הּ	1	If your language does not use an abstract noun for the idea of **lewdness**, you could express the same idea in another way. Alternate translation: [her shameful acts]
2:10	wr08		rc://*/ta/man/translate/figs-metonymy	מִ⁠יָּדִֽ⁠י	1	Here, **my hand** represents a person’s power and authority. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [from my power]
2:10	xeew		rc://*/ta/man/translate/figs-idiom	לְ⁠עֵינֵ֣י מְאַהֲבֶ֑י⁠הָ	1	Yahweh is using **to the eyes of her lovers** as a common expression of the culture to mean “in the sight of her lovers.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [in the sight of her lovers]
2:11	g45b		rc://*/ta/man/translate/figs-abstractnouns	מְשׂוֹשָׂ֔⁠הּ	1	If your language does not use an abstract noun for the idea of **joy**, you could express the same idea in another way. Alternate translation: [her being joyful] or [the times she is joyful]
2:12	olcx		rc://*/ta/man/translate/figs-metaphor	אֶתְנָ֥ה הֵ֨מָּה֙ לִ֔⁠י אֲשֶׁ֥ר נָֽתְנוּ־לִ֖⁠י מְאַֽהֲבָ֑⁠י	1	Israel is presented as speaking as if the produce of Israel’s land were **a payment** given by **her lovers**, like wages paid to a prostitute. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [The gods gave these to me as wages for my services to them]
2:12	d4or		rc://*/ta/man/translate/figs-metaphor	וְ⁠שַׂמְתִּ֣י⁠ם לְ⁠יַ֔עַר	1	The speaker is speaking as if turning Israel’s cultivated vineyards and fig trees into untended overgrowth were making them **a forest**. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [And I will cause them to become uncultivated and unproductive]
2:12	ks1w		rc://*/ta/man/translate/figs-quotations	אָמְרָ֗ה אֶתְנָ֥ה הֵ֨מָּה֙ לִ֔⁠י אֲשֶׁ֥ר נָֽתְנוּ־לִ֖⁠י מְאַֽהֲבָ֑⁠י	1	If it would be more natural in your language, you could express this as a direct quotation. Alternate translation: [she said that they were a payment to her, which her lovers had given to her]
2:13	dijr		rc://*/ta/man/translate/figs-idiom	וּ⁠פָקַדְתִּ֣י עָלֶ֗י⁠הָ אֶת־יְמֵ֤י הַ⁠בְּעָלִים֙	1	The speaker is using **I will visit on her** as a common expression of the culture to mean “I will punish her for.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [And I will punish her for the times she worshipped the Baals]
2:13	nxyg		rc://*/ta/man/translate/figs-metonymy	אֶת־יְמֵ֤י הַ⁠בְּעָלִים֙	1	The speaker is using the term **days** to refer to the time periods when Israel worshiped the Baals. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [the times when she worshiped the Baals]
2:13	o5s9		rc://*/ta/man/translate/figs-explicit	נְאֻם־יְהוָֽה	1	Although this speech began in verse 2 as Hosea’s complaint about Gomer’s unfaithfulness, he shows us here that Yahweh has also been describing Israel’s unfaithfulness to him, and now continues to do so. The rest of the chapter is about Yahweh and Israel.
2:14	qwcc		rc://*/ta/man/translate/grammar-connect-words-phrases	הִנֵּ֤ה	1	The speaker is using the term **behold** to focus his listeners’ attention on what he is about to say. Your language may have a comparable expression that you can use in your translation. Alternate translation: [look]
2:14	npar		rc://*/ta/man/translate/figs-metaphor	אָֽנֹכִי֙ מְפַתֶּ֔י⁠הָ	1	The speaker is speaking as if winning back Israel’s loyalty were **alluring her** like a lover. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly. Alternate translation: [I am trying to win back her loyalty]
2:14	itxd		rc://*/ta/man/translate/figs-idiom	וְ⁠דִבַּרְתִּ֖י עַל לִבָּֽ⁠הּ	1	The speaker is using **speak on her heart** as a common expression of the culture to mean that he will speak lovingly or compassionately to her. If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [and I will speak lovingly to her]
2:14	hay4		rc://*/ta/man/translate/figs-metonymy	וְ⁠הֹֽלַכְתִּ֖י⁠הָ הַ⁠מִּדְבָּ֑ר	1	Here, **the wilderness** represents the experience that Israel had when Yahweh led their ancestors through the wilderness after bringing them out of Egypt. That is where the people of Israel first pledged their loyalty to Yahweh. If it would be helpful in your language, you could state some of this plainly. Alternate translation: [and I will remind her of when we were in the wilderness and she first vowed her loyalty to me]
2:15	xb97		rc://*/ta/man/translate/translate-names	עֵ֥מֶק עָכ֖וֹר	1	The word **Achor** is the name of a valley. This word means “trouble.” It received this name because of the events recorded in [Joshua 7:24-26](../../jos/07/24.md). If it is helpful in your language, you may want to put some of this information in a footnote.
2:15	ou7i		rc://*/ta/man/translate/figs-simile	עֵ֥מֶק עָכ֖וֹר לְ⁠פֶ֣תַח תִּקְוָ֑ה	1	The point of this comparison is that just as a **door** provides access to what lies beyond, so the Valley of Achor will become an entrance to **hope** for Israel. If it would be helpful in your language, you could make this point explicitly. Alternate translation: [the Valley of Achor as a place where she can begin to hope again]
2:15	z3l6		rc://*/ta/man/translate/figs-abstractnouns	תִּקְוָ֑ה	1	If your language does not use an abstract noun for the idea of **hope**, you could express the same idea in another way. Alternate translation: [being able to hope again]
2:16	otjm		rc://*/ta/man/translate/figs-123person	תִּקְרְאִ֖י אִישִׁ֑⁠י וְ⁠לֹֽא־תִקְרְאִי־לִ֥⁠י ע֖וֹד בַּעְלִֽ⁠י	1	In this verse, Yahweh addresses Israel directly in the second person (**you will call**), whereas in the surrounding context he has been speaking about her in the third person. If it would be helpful in your language, you could use third person throughout. Alternate translation: [she will call me “My Husband,” and she will no longer call me “My Baal]
2:16	tus6		rc://*/ta/man/translate/figs-metaphor	תִּקְרְאִ֖י אִישִׁ֑⁠י	1	Yahweh is continuing to speak of his relationship to Israel as though they were a husband and a wife. Israel calling Yahweh **My Husband** represents their renewed covenant loyalty to him. Your language may have a comparable expression that you can use in your translation, or you could state the meaning plainly.
2:16	m05e		rc://*/ta/man/translate/figs-quotations	תִּקְרְאִ֖י אִישִׁ֑⁠י וְ⁠לֹֽא־תִקְרְאִי־לִ֥⁠י ע֖וֹד בַּעְלִֽ⁠י	1	If it would be more natural in your language, you could express this as an indirect quotation. Alternate translation: [you will me your husband and you will no longer call me your Baal]
2:16	onqk		rc://*/ta/man/translate/figs-infostructure	נְאֻם־יְהוָ֔ה	1	See how you translated the similar expression in [2:13](../02/13.md).
2:16	djrk		rc://*/ta/man/translate/translate-unknown	וְ⁠לֹֽא־תִקְרְאִי־לִ֥⁠י ע֖וֹד בַּעְלִֽ⁠י	1	The word **Baal** means “master” or “lord” in the original language, but it is also the name of a Canaanite deity that Israelites were worshiping. Yahweh declares that Israel will no longer use this title for him because of its association with the false gods. If your readers would not be familiar with this term, you could explain its significance in a footnote.
2:17	mtuw		rc://*/ta/man/translate/figs-metonymy	מִ⁠פִּ֑י⁠הָ	1	Here, **her mouth** represents her speech. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [from her speech]
