Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:9	n7m4		rc://*/ta/man/translate/figs-quotesinquotes	הַ⁠מֶּ֥לֶךְ דִּבֶּ֖ר רֵֽדָ⁠ה	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [the king orders you to come down]
1:10	izxt		rc://*/ta/man/translate/writing-quotations	וַ⁠יְדַבֵּר֮	1	See the discussion of this phrase in the Introduction to 2 Kings. It introduces a direct quotation. In your translation, use a natural way of introducing direct quotations in your language. It may not be necessary to represent this phrase explicitly, here or in its other instances in the book.
1:10	xaox		rc://*/ta/man/translate/grammar-connect-condition-fact	וְ⁠אִם־אִ֤ישׁ אֱלֹהִים֙ אָ֔נִי	1	Elijah is speaking as if this were a hypothetical possibility, but he means that it is actually true. If a speaker of your language would not state something as a condition if it were certain or true, or if your readers might think that what Elijah is saying is uncertain, then you could translate this as a confident statement, here and in verse 12. Alternate translation: [Since I am a man of God]
1:11	fz7v		rc://*/ta/man/translate/figs-hendiadys	וַ⁠יָּ֜שָׁב וַ⁠יִּשְׁלַ֥ח	1	The phrase **returned and sent** expresses a single idea. The word **returned** tells in what way the king **sent** soldiers, that is, for a second time. If it would be more natural in your language, you could express this meaning in a different way, here and in verse 13. Alternate translation: [And once again he sent]
1:11	vbnc		rc://*/ta/man/translate/writing-quotations	וַ⁠יַּ֨עַן֙ וַ⁠יְדַבֵּ֣ר אֵלָ֔י⁠ו	1	This **captain** was not answering something that Elijah said to him. He was responding to the situation of seeing Elijah still sitting on top of the hill. It may be helpful to clarify that for your readers. Alternate translation: [And when this captain saw Elijah still sitting on the hill, he said to him]
1:11	hi56		rc://*/ta/man/translate/figs-quotesinquotes	כֹּֽה־אָמַ֥ר הַ⁠מֶּ֖לֶךְ מְהֵרָ֥ה רֵֽדָ⁠ה	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [The king orders you to come down quickly]
1:12	pa56		rc://*/ta/man/translate/writing-pronouns	אֲלֵי⁠הֶם֒	1	The author says that Elijah spoke these words to **them**, meaning the captain and all of his soldiers, because what he said affected them all. However, since Elijah addresses the captain directly (the pronouns **you** and **your** that he uses are singular), it may be more natural in your language to use a singular pronoun here. Alternate translation: [to him]
1:13	tyyi		rc://*/ta/man/translate/figs-explicit	וַ⁠יַּ֡עַל	1	The author assumes that readers will understand that the third captain **went up** the hill to where Elijah was sitting. You could say that explicitly if that would be helpful to your readers. Alternate translation: [And … went up the hill]
1:13	vy5j		rc://*/ta/man/translate/translate-symaction	וַ⁠יִּכְרַ֥ע עַל־בִּרְכָּ֣י⁠ו ׀ לְ⁠נֶ֣גֶד אֵלִיָּ֗הוּ	1	The captain **knelt on his knees** as a symbolic action by which he showed humility and submission to Elijah. If it would be helpful to your readers, you could explain the significance of this action in the text of your translation or in a footnote. Alternate translation: [knelt in front of Elijah to show his respect] or [bowed down on his knees before Elijah in humble submission]
1:13	mdrd		rc://*/ta/man/translate/figs-explicitinfo	וַ⁠יִּכְרַ֥ע עַל־בִּרְכָּ֣י⁠ו	1	It might seem that the expression **knelt on his knees** contains extra information that would not be natural to express in your language. If so, you can shorten it. Alternate translation: [and knelt down]
1:13	mr6f		rc://*/ta/man/translate/figs-hendiadys	וַ⁠יִּתְחַנֵּ֤ן אֵלָי⁠ו֙ וַ⁠יְדַבֵּ֣ר אֵלָ֔י⁠ו	1	The phrase **pleaded with him and said to him** expresses a single idea. The word **pleaded** tells how the third captain **said** the following words to Elijah. If it would be more natural in your language, you could express this meaning in a different way. Alternate translation: [and he said pleadingly to him]
1:13	nncq		rc://*/ta/man/translate/figs-idiom	תִּֽיקַר־נָ֣א נַפְשִׁ֗⁠י וְ⁠נֶ֨פֶשׁ עֲבָדֶ֥י⁠ךָֽ אֵ֛לֶּה חֲמִשִּׁ֖ים בְּ⁠עֵינֶֽי⁠ךָ	1	See the discussion in the introduction to 2 Kings of how the author and characters often speak of something as having a certain quality “in the eyes of” someone. They mean that the person considered this thing to have that quality. Alternate translation: [please consider my life and the life of these your fifty servants to be valuable]
1:13	krow		rc://*/ta/man/translate/figs-explicit	עֲבָדֶ֥י⁠ךָֽ אֵ֛לֶּה חֲמִשִּׁ֖ים	1	By calling his soldiers Elijah’s **servants**, the captain is indicating that the soldiers will not harm him. Instead, they will do whatever he wants them to do. You could indicate this explicitly in your translation if that would be helpful to your readers. The UST models one way to do that.
1:15	zddk		rc://*/ta/man/translate/writing-pronouns	רֵ֣ד אוֹת֔⁠וֹ אַל־תִּירָ֖א מִ⁠פָּנָ֑י⁠ו	1	The pronoun **him** refers to the third captain, while the pronoun **his** refers to the king. It may be helpful to clarify this for your readers. Alternate translation: [Go down with this captain. Do not be afraid of the king’s face]
1:15	xixa		rc://*/ta/man/translate/figs-synecdoche	מִ⁠פָּנָ֑י⁠ו	1	See the discussion in the introduction to 2 Kings of how the author or a character may use the word “face,” part of a person, to represent the whole person in the act of doing something. Here the author is using King Ahaziah’s **face** to mean all of him in the act of trying to arrest Elijah and possibly punish or kill him. Alternate translation: [of him] or [of what he might do to you]
1:16	dkp2		rc://*/ta/man/translate/writing-pronouns	וַ⁠יְדַבֵּ֨ר אֵלָ֜י⁠ו	1	The pronoun **he** refers to Elijah, while the pronoun **him** refers to King Ahaziah. It may be helpful to clarify this for your readers. Alternate translation: [And Elijah said to King Ahaziah]
1:16	l77v		rc://*/ta/man/translate/figs-quotesinquotes	כֹּֽה־אָמַ֣ר יְהוָ֗ה יַ֜עַן אֲשֶׁר־שָׁלַ֣חְתָּ מַלְאָכִים֮ לִ⁠דְרֹשׁ֮ בְּ⁠בַ֣עַל זְבוּב֮ אֱלֹהֵ֣י עֶקְרוֹן֒ הַֽ⁠מִ⁠בְּלִ֤י אֵין־אֱלֹהִים֙ בְּ⁠יִשְׂרָאֵ֔ל לִ⁠דְרֹ֖שׁ בִּ⁠דְבָר֑⁠וֹ לָ֠⁠כֵן הַ⁠מִּטָּ֞ה אֲשֶׁר־עָלִ֥יתָ שָּׁ֛ם לֹֽא־תֵרֵ֥ד מִמֶּ֖⁠נָּה כִּֽי־מ֥וֹת תָּמֽוּת	1	If it would be clearer in your language, you could translate this so that there is not a quotation within a quotation. Alternate translation: [Yahweh says that there is a God in Israel, and you should have inquired of his word. Because you sent messengers instead to inquire of Baal-Zebub, the god of Ekron, therefore, the bed where you have gone up there, you will not come down from it, for dying, you will die]
1:16	bpxw		rc://*/ta/man/translate/figs-metonymy	לִ⁠דְרֹ֖שׁ בִּ⁠דְבָר֑⁠וֹ	1	Here Yahweh’s **word** represents what he would say to provide guidance. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [to ask for guidance]
1:17	cpth		rc://*/ta/man/translate/grammar-connect-logic-result	וַ⁠יִּמְלֹ֤ךְ יְהוֹרָם֙ תַּחְתָּ֔י⁠ו & בִּ⁠שְׁנַ֣ת שְׁתַּ֔יִם לִ⁠יהוֹרָ֥ם בֶּן־יְהוֹשָׁפָ֖ט מֶ֣לֶךְ יְהוּדָ֑ה כִּ֛י לֹֽא־הָ֥יָה ל֖⁠וֹ בֵּֽן	1	If it would be more natural in your language, you could reverse the order of these phrases, since the second phrase gives the reason for the result that the first phrase describes. Alternate translation: [And because a son was not to him, Jehoram reigned in his place in the year of two to Jehoram, the son of Jehoshaphat, king of Judah]
1:17	uw44		rc://*/ta/man/translate/writing-participants	וַ⁠יִּמְלֹ֤ךְ יְהוֹרָם֙ תַּחְתָּ֔י⁠ו & בִּ⁠שְׁנַ֣ת שְׁתַּ֔יִם לִ⁠יהוֹרָ֥ם בֶּן־יְהוֹשָׁפָ֖ט מֶ֣לֶךְ יְהוּדָ֑ה	1	The author is introducing **Jehoram** as a participant in the story as the new king of Israel. His characteristic method throughout this book, as shown here, is to refer to a year in the reign of the king of one kingdom, Israel or Judah, in order to identify when a king of the other kingdom began to reign. If you have already translated the book of 1 Kings, see how you translated the same kind of introduction in [1 Kings 15:1](../1ki/15/01.md) and similar instances throughout that book.
