Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:13	a1kl		rc://*/ta/man/translate/figs-quotemarks	וְ⁠אָמַ֤רְתְּ אֵלָי⁠ו֙ הֲ⁠לֹֽא־אַתָּ֞ה אֲדֹנִ֣⁠י הַ⁠מֶּ֗לֶךְ נִשְׁבַּ֤עְתָּ לַ⁠אֲמָֽתְ⁠ךָ֙ לֵ⁠אמֹ֔ר כִּֽי־שְׁלֹמֹ֤ה בְנֵ⁠ךְ֙ יִמְלֹ֣ךְ אַחֲרַ֔⁠י וְ⁠ה֖וּא יֵשֵׁ֣ב עַל־כִּסְאִ֑⁠י וּ⁠מַדּ֖וּעַ מָלַ֥ךְ אֲדֹנִיָֽהוּ	1	There are three levels of quotation here. The author is quoting what Nathan said (level 1). Nathan is quoting what he wants Bathsheba to say to King David (level 2). This includes something that Nathan wants Bathsheba to remind David that he said to her (level 3). Use the appropriate punctuation in your language to mark these levels of quotation. Alternatively, you could translate this so that there are not second-level or third-level quotations.
1:13	e7bl		rc://*/ta/man/translate/figs-quotesinquotes	וְ⁠אָמַ֤רְתְּ אֵלָי⁠ו֙ הֲ⁠לֹֽא־אַתָּ֞ה אֲדֹנִ֣⁠י הַ⁠מֶּ֗לֶךְ נִשְׁבַּ֤עְתָּ לַ⁠אֲמָֽתְ⁠ךָ֙ לֵ⁠אמֹ֔ר כִּֽי־שְׁלֹמֹ֤ה בְנֵ⁠ךְ֙ יִמְלֹ֣ךְ אַחֲרַ֔⁠י וְ⁠ה֖וּא יֵשֵׁ֣ב עַל־כִּסְאִ֑⁠י וּ⁠מַדּ֖וּעַ מָלַ֥ךְ אֲדֹנִיָֽהוּ	1	If it would be clearer in your language, you could translate this so that there are not quotations within quotations. Alternate translation: [and remind him that he, your lord the king, swore to you, his female servant, that your son Solomon would surely reign after him, yes, that Solomon would sit on his throne. Then ask him why Adonijah is reigning instead.]
1:13	k006		rc://*/ta/man/translate/translate-tense	וְ⁠אָמַ֤רְתְּ	1	See the discussion in the introduction to 1 Kings of how the ULT represents the Hebrew instructional verb form with the English helping verb “shall.” Decide as a team how you will represent this form in your translation in various contexts. Alternate translation: [and I want you to say]
1:13	aiwe		rc://*/ta/man/translate/figs-rquestion	הֲ⁠לֹֽא־אַתָּ֞ה אֲדֹנִ֣⁠י הַ⁠מֶּ֗לֶךְ נִשְׁבַּ֤עְתָּ לַ⁠אֲמָֽתְ⁠ךָ֙ לֵ⁠אמֹ֔ר כִּֽי־שְׁלֹמֹ֤ה בְנֵ⁠ךְ֙ יִמְלֹ֣ךְ אַחֲרַ֔⁠י וְ⁠ה֖וּא יֵשֵׁ֣ב עַל־כִּסְאִ֑⁠י	1	Nathan is encouraging Bathsheba to use the question form to remind David of his promise and to express her alarm that Adonijah is trying to become king instead of Solomon. If a speaker of your language would not use the question form for those purposes, you could translate this as a statement or as an exclamation. Alternate translation: [I recall well, my lord the king, that you swore to your female servant, saying, “Surely Solomon your son will reign after me, and he will sit on my throne.”]
1:13	k007		rc://*/ta/man/translate/writing-pronouns	הֲ⁠לֹֽא־אַתָּ֞ה & נִשְׁבַּ֤עְתָּ	1	Nathan wants Bathsheba to state the pronoun **you** separately, even though the verb translated as **have you not sworn** already includes this meaning. He wants her to do that to emphasize the personal role of David in saying that Solomon would be the next king. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [have you not sworn personally]
1:13	vlv6		rc://*/ta/man/translate/figs-123person	לַ⁠אֲמָֽתְ⁠ךָ֙	1	See the discussion in the introduction to 1 Kings of how characters in the book, in order to show humility, often speak of themselves in the third person as **your servant**. Nathan is encouraging Bathsheba to do this by calling herself **your female servant**. Alternate translation: [to me, your female servant]
1:13	uyhy		rc://*/ta/man/translate/figs-parallelism	כִּֽי־שְׁלֹמֹ֤ה בְנֵ⁠ךְ֙ יִמְלֹ֣ךְ אַחֲרַ֔⁠י וְ⁠ה֖וּא יֵשֵׁ֣ב עַל־כִּסְאִ֑⁠י	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. David used this repetition to make a solemn pronouncement in poetic form about his successor. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. It may be clearer in your language to connect the phrases with a word other than **and** in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: [Surely Solomon your son will reign after me, yes, he will sit on my throne]
1:13	td1c		rc://*/ta/man/translate/translate-symaction	וְ⁠ה֖וּא יֵשֵׁ֣ב עַל־כִּסְאִ֑⁠י	1	See the introduction to this chapter for a discussion of the symbolic action of sitting on a **throne** and for suggestions of how you might translate the references to that action in this chapter.
1:13	vluf		rc://*/ta/man/translate/figs-rquestion	וּ⁠מַדּ֖וּעַ מָלַ֥ךְ אֲדֹנִיָֽהוּ	1	Nathan is encouraging Bathsheba to use the question form **Then why does Adonijah reign?** to express disapproval and protest. If a speaker of your language would not use the question form for that purpose, you could translate this as a statement or as an exclamation. Alternate translation: [So Adonijah should not be reigning!]
1:14	bfmy		rc://*/ta/man/translate/figs-metaphor	הִנֵּ֗ה	1	See the discussion of the expression “behold” in the introduction to 1 Kings to decide how to represent it in your translation here and throughout the book.
1:14	p1nh		rc://*/ta/man/translate/writing-pronouns	וַ⁠אֲנִי֙ אָב֣וֹא אַחֲרַ֔יִ⁠ךְ	1	Nathan is stating the pronoun **I** separately, even though the verb translated as **I will come** already includes this meaning. He is doing that to emphasize that his action will take place at the same time as Bathsheba’s action of **speaking** with King David. If a speaker of your language would use an explicit pronoun for the same purpose, you may want to use that construction in your translation. If not, your language may have other ways of showing the meaning here. Alternate translation: [and right then, I will come after you]
