Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
34:5	icwt		rc://*/ta/man/translate/figs-metaphor	הִבִּ֣יטוּ אֵלָ֣י⁠ו	1	David is using **look to him** as a common expression of the culture to mean to “trust in Yahweh and ask him for help.” If this phrase does not have that meaning for your readers, you could use a comparable expression from your language that does have that meaning, or you could state the meaning plainly. Alternate translation: [They trust him to help them]
34:5	qvun		rc://*/ta/man/translate/figs-metaphor	וְ⁠נָהָ֑רוּ	1	The psalmist is speaking of the joy and gladness those who trust Yahweh feel as if they were shining with **radiant** light. If it would be helpful for your readers, you could use an equivalent expression from your language or state the meaning plainly. Alternate translation: [and are glad]
34:5	j9to		rc://*/ta/man/translate/figs-idiom	וּ֝⁠פְנֵי⁠הֶ֗ם אַל־יֶחְפָּֽרוּ	1	The expression **let their faces not have shame** was a common expression meaning that they would not be ashamed because of some public failure or discouraged. If it would be helpful in your language, you could state the meaning plainly or state it positively as in the UST. Alternate translation: [they should never be put to shame]
34:6	o4b1		rc://*/ta/man/translate/figs-nominaladj	זֶ֤ה עָנִ֣י	1	David is using the adjective **afflicted** as a noun to mean a person who is afflicted. Here David is referring to himself. If your language would not use an adjective this way, you could translate it with an equivalent expression. Alternate translation: [I was the suffering person who]
34:6	mv5l		rc://*/ta/man/translate/figs-explicit	וַ⁠יהוָ֣ה שָׁמֵ֑עַ	1	David assumes that readers will know that **Yahweh heard** means he listened to his prayer and responded favorably to it. You could say that explicitly if that would be helpful to your readers. Alternate translation: [and Yahweh did what I asked]
34:6	zg0o		rc://*/ta/man/translate/figs-abstractnouns	צָ֝רוֹתָ֗י⁠ו	1	If your language does not use an abstract noun for the idea of **troubles**, you could express the same idea in another way. Alternate translation: [the things that were troubling him]
34:7	uet8		rc://*/ta/man/translate/figs-metaphor	חֹנֶ֤ה מַלְאַךְ־יְהוָ֓ה סָ֘בִ֤יב לִֽ⁠ירֵאָ֗י⁠ו	1	David is speaking of the angel protecting God’s people as if the angel were an army **encamping** around them to protect them. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [The angel of Yahweh stands guard around those who fear him]
34:7	prex		rc://*/ta/man/translate/figs-possession	מַלְאַךְ־יְהוָ֓ה	1	David is using the possessive form to describe an **angel** that is sent by Yahweh. If it would be helpful in your language, you could express this idea in another way. Alternate translation: [The angel sent by Yahweh]
34:8	ttkb		rc://*/ta/man/translate/figs-exclamations	אַֽשְׁרֵ֥י	1	David is using a phrase that expresses a strong feeling of joy or blessing. There may be an equivalent word or phrase in your language that you can use in your translation to convey this feeling. Alternate translation: [Oh, how happy is]
34:8	z439		rc://*/ta/man/translate/figs-genericnoun	הַ֝⁠גֶּ֗בֶר יֶחֱסֶה	1	David is not referring to a specific **man**. He means people in general. If it would be helpful to your readers, you could use an expression that would be more natural in your language. Alternate translation: [the person who takes refuge]
34:8	dgeh		rc://*/ta/man/translate/figs-metaphor	יֶחֱסֶה־בּֽ⁠וֹ	1	David is speaking of trusting in Yahweh as if it were physically seeking shelter or **refuge** in a safe place. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [he puts his trust in him]
34:8	gkbd		rc://*/ta/man/translate/figs-metaphor	טַעֲמ֣וּ וּ֭⁠רְאוּ כִּי־ט֣וֹב יְהוָ֑ה	1	David is speaking of experiencing Yahweh’s goodness as if it were some kind of food one could **Taste** and **see**. He means that one can discover Yahweh’s goodness by personal trial and experience. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Try for yourself and discover that Yahweh is good]
34:9	yf35		rc://*/ta/man/translate/figs-nominaladj	קְדֹשָׁ֑י⁠ו	1	David is using the adjective **holy** as a noun to mean people who belong to Yahweh and are set apart for him. If your language would not use an adjective this way, you could translate it with an equivalent expression. Alternate translation: [his people who are set apart for him]
34:9	fbj8		rc://*/ta/man/translate/figs-doublenegatives	אֵ֥ין מַ֝חְס֗וֹר	1	This is a double negative, consisting of the negative particle **not** and the negative word **lack**. If it would be clearer in your language, you could use a positive expression to translate this. Alternate translation: [there is provision]
34:9	x32k		rc://*/ta/man/translate/figs-abstractnouns	מַ֝חְס֗וֹר	1	If your language does not use an abstract noun for the idea of **lack**, you could express the same idea in another way. Alternate translation: [going without anything they need]
34:10	t68q		rc://*/ta/man/translate/figs-doublenegatives	לֹא־יַחְסְר֥וּ	1	This is a double negative, consisting of the negative particle **not** and the negative word **lack**. If it would be clearer in your language, you could use a positive expression to translate this as modeled in the UST.
34:11	k907		rc://*/ta/man/translate/figs-gendernotations	בָ֭נִים	1	Although the term **sons** is masculine, David is using the word in a generic sense that includes both men and women. If it would be helpful in your language, you could use a phrase that makes this clear. Alternate translation: [children]
34:11	kn6s		rc://*/ta/man/translate/figs-metaphor	בָ֭נִים	1	David is speaking of his listeners as if they were his **sons**. He means that they are his students whom he will instruct. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [students]
34:12	zrox		rc://*/ta/man/translate/figs-rquestion	מִֽי־הָ֭⁠אִישׁ הֶ⁠חָפֵ֣ץ חַיִּ֑ים אֹהֵ֥ב יָ֝מִ֗ים לִ⁠רְא֥וֹת טֽוֹב	1	David is using the question form for emphasis. If you would not use the question form for that purpose in your language, you could translate this as a statement. Alternate translation: [If you want to live and enjoy a long time of seeing good, then do what follows.]
34:12	rgfv		rc://*/ta/man/translate/figs-genericnoun	הָ֭⁠אִישׁ	1	The psalmist is not referring to a specific **man**. He means people in general. If it would be helpful to your readers, you could use an expression that would be more natural in your language. Alternate translation: [is the person]
34:12	uous		rc://*/ta/man/translate/figs-abstractnouns	חַיִּ֑ים	1	If your language does not use an abstract noun for the idea of **life**, you could express the same idea in another way. Alternate translation: [to live]
34:12	u9f0		rc://*/ta/man/translate/figs-metonymy	יָ֝מִ֗ים	1	Here, **days** represents one’s lifespan or period of living. If it would be helpful in your language, you could use an equivalent expression or plain language. Alternate translation: [to live a long time]
34:13	suio		rc://*/ta/man/translate/figs-parallelism	נְצֹ֣ר לְשׁוֹנְ⁠ךָ֣ מֵ⁠רָ֑ע וּ֝⁠שְׂפָתֶ֗י⁠ךָ מִ⁠דַּבֵּ֥ר מִרְמָֽה	1	See how your translation team has decided to represent pairs of phrases in Hebrew poetry that mean basically the same thing. Alternate translation: [Do not say anything that is evil or deceptive]
34:13	ryhn		rc://*/ta/man/translate/figs-synecdoche	לְשׁוֹנְ⁠ךָ֣ מֵ⁠רָ֑ע	1	David is using one part of a person, their **tongue**, to mean all of them in the act of speaking. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [yourself from speaking evil words]
34:13	k68m		rc://*/ta/man/translate/figs-ellipsis	וּ֝⁠שְׂפָתֶ֗י⁠ךָ מִ⁠דַּבֵּ֥ר מִרְמָֽה	1	David is leaving out some of the words that in many languages a sentence would need in order to be complete. You could supply these words from context if it would be clearer in your language. Alternate translation: [guard your lips from speaking deceit]
34:13	fn94		rc://*/ta/man/translate/figs-synecdoche	וּ֝⁠שְׂפָתֶ֗י⁠ךָ מִ⁠דַּבֵּ֥ר מִרְמָֽה	1	David is using one part of a person, their **lips**, to mean all of them in the act of speaking. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [and yourself from deceptive speech]
34:13	wyl2		rc://*/ta/man/translate/figs-abstractnouns	מֵ⁠רָ֑ע & מִרְמָֽה	1	If your language does not use abstract nouns for the ideas of **evil** and **deceit**, you could express the same ideas in other ways. Alternate translation: [from saying evil things … deceitful things]
34:14	o6xb		rc://*/ta/man/translate/figs-metaphor	ס֣וּר מֵ֭⁠רָע	1	David is speaking of doing what is evil as if it were walking on a path that a person could stop doing or **Turn away from**. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Refuse to do what is evil]
34:14	mwib		rc://*/ta/man/translate/figs-imperative	ס֣וּר מֵ֭⁠רָע	1	This is an imperative, but it communicates an exhortation rather than a command. The psalmist is exhorting his students to stay away from evil. If the imperative does not communicate an exhortation for your readers, then use a form in your language that communicates an exhortation. Alternate translation: [You should turn away from evil]
34:14	u5d2		rc://*/ta/man/translate/figs-abstractnouns	מֵ֭⁠רָע וַ⁠עֲשֵׂה־ט֑וֹב בַּקֵּ֖שׁ שָׁל֣וֹם וְ⁠רָדְפֵֽ⁠הוּ	1	If your language does not use abstract nouns for the ideas of **evil**, **good**, and **peace**, you could express the same ideas in other ways. Alternate translation: [from doing what is wrong and do what is right; strive to live at peace with others and pursue living peacefully]
34:14	v40c		rc://*/ta/man/translate/figs-doublet	בַּקֵּ֖שׁ שָׁל֣וֹם וְ⁠רָדְפֵֽ⁠הוּ	1	The terms **seek** and **pursue** mean similar things. David is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [earnestly strive to live peacefully]
